date;carte;plateforme;titre;prix;port;total;cote;tendance_cote;decote_pct;prix_revente_conseille;profit_net_estime;vendeur_nom;vendeur_note;url
2026-07-16 09:30;Méga-Lucario ex 188/132;eBay (DK);Mega Lucario ex 188/132 - Vitrine Carte de Protection Pokémon Extended Artwork;22.74;7.63;30.37;274.26;↘️;88.9;346.77;271.32;?;100%;https://www.ebay.fr/itm/397820622984?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+188%2F132&hash=item5c9ff4f888:g:XcUAAeSwPMBpCOcH
2026-07-16 09:30;Méga-Lucario ex 188/132;eBay (DK);Mega Lucario ex 188/132 - Affichage de la carte de protection Pokémon TAG Ext...;29.3;7.63;36.93;274.26;↘️;86.5;346.77;264.76;?;100%;https://www.ebay.fr/itm/397919017770?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+188%2F132&hash=item5ca5d25b2a:g:TQwAAeSwaJppBKdD
2026-07-16 09:30;Méga-Lucario ex 179/132;eBay (DK);MEGA Lucario EX 179/132 - Vitrine Carte de Protection Pokémon Extended Artwork;22.74;7.63;30.37;246.22;=;87.7;311.31;240.47;?;100%;https://www.ebay.fr/itm/397703788959?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=item5c98fe399f:g:b6cAAeSwtPNpaSMH
2026-07-16 09:30;Pikachu 173/165;eBay (DK);Pikachu AR 173/165 - Vitrine Carte de Protection Pokémon Extended Artwork;22.74;7.63;30.37;95.99;=;68.4;121.37;75.22;?;100%;https://www.ebay.fr/itm/397739078837?_skw=carte+pokemon+Pikachu+173%2F165&hash=item5c9b18b4b5:g:OY4AAOSwraVoTbbt
2026-07-16 09:30;Noctali VMAX 095/203;Vinted;Noctali VMAX 095/203;10.0;4.7;14.7;38.92;=;62.2;49.21;28.11;?;100%;https://www.vinted.fr/items/9378548906-noctali-vmax-095203
2026-07-16 09:30;Noctali VMAX 095/203;Vinted;Noctali VMAX – Évolution Céleste 095/203 – Holographique;15.0;4.95;19.95;38.92;=;48.7;49.21;22.86;?;100%;https://www.vinted.fr/items/9276719374-noctali-vmax-evolution-celeste-095203-holographique
2026-07-16 09:38;Evoli ex 174 promo;Vinted;Evoli ex;14.0;4.9;18.9;38.8;=;51.3;49.06;23.78;?;100%;https://www.vinted.fr/items/9387485040-evoli-ex
2026-07-16 09:38;Noctali VMAX 095/203;Vinted;Carte pokémon Noctali Vmax 095/203;20.0;5.2;25.2;38.92;=;35.3;49.21;17.61;?;100%;https://www.vinted.fr/items/9219565493-carte-pokemon-noctali-vmax-095203
2026-07-16 09:38;Evoli ex 174 promo;Vinted;Évoli EX promo stamp scellé, 8.5 Evolution prismatique;20.0;5.2;25.2;38.8;=;35.1;49.06;17.48;?;100%;https://www.vinted.fr/items/9391484068-evoli-ex-promo-stamp-scelle-85-evolution-prismatique
2026-07-16 13:24;Noctali VMAX 095/203;Vinted;Umbreon VMAX 095/203;18.0;5.1;23.1;38.92;=;40.6;49.21;19.71;?;100%;https://www.vinted.fr/items/9001510087-umbreon-vmax-095203
2026-07-16 13:24;Alakazam ex 188/165;Vinted;Alakazam ex 188/165 Full Art – Scarlet & Violet 151 – Near Mint;12.0;4.8;16.8;30.0;↗️;44.0;37.93;16.2;?;100%;https://www.vinted.fr/items/9411796686-alakazam-ex-188165-full-art-scarlet-violet-151-near-mint
2026-07-16 13:36;Evoli ex 174 promo;Vinted;🟢 Pokémon Evoli ex Promo 174;25.0;5.45;30.45;47.98;=;36.5;60.66;22.33;?;100%;https://www.vinted.fr/items/9405601138-pokemon-evoli-ex-promo-174
2026-07-16 13:49;Evoli ex 174 promo;Vinted;Évoli EX - SVP 174 - Near Mint;25.0;5.45;30.45;47.98;=;36.5;60.66;22.33;?;100%;https://www.vinted.fr/items/9375862949-evoli-ex-svp-174-near-mint
2026-07-16 20:59;Evoli ex 174 promo;Vinted;Evoli ex promo 174;25.0;5.45;30.45;47.98;=;36.5;60.66;22.33;?;100%;https://www.vinted.fr/items/9415273375-evoli-ex-promo-174
2026-07-17 08:18;Pikachu 173/165;Vinted;Pikachu ar 173/165;32.0;5.8;37.8;117.5;=;67.8;148.56;91.45;?;100%;https://www.vinted.fr/items/9417433455-pikachu-ar-173165
2026-07-17 08:18;Evoli ex 174 promo;Vinted;Evoli ex;25.0;5.45;30.45;47.98;=;36.5;60.66;22.33;?;100%;https://www.vinted.fr/items/9417309070-evoli-ex
2026-07-17 09:16;Evoli VMAX SWSH087;Vinted;carte Pokémon eevee / évoli Vmax swsh087 promo;4.9;4.45;9.35;19.85;=;52.9;25.1;12.49;?;100%;https://www.vinted.fr/items/9156581218-carte-pokemon-eevee-evoli-vmax-swsh087-promo
2026-07-17 16:58;Evoli ex 174 promo;Vinted;Carte pokemon Evoli Ex 174;25.0;5.45;30.45;47.98;=;36.5;60.66;22.33;?;100%;https://www.vinted.fr/items/9414496255-carte-pokemon-evoli-ex-174
2026-07-17 19:32;Evoli ex 174 promo;Vinted;Evoli Ex carte promo 174 SPC;25.0;5.45;30.45;47.98;=;36.5;60.66;22.33;?;100%;https://www.vinted.fr/items/9422145796-evoli-ex-carte-promo-174-spc
2026-07-17 22:21;Evoli ex 174 promo;eBay;Carte Pokémon - Eevee ex - Promo 174 SVP - Portugais - Neuve;19.99;2.7;22.69;47.98;=;52.7;60.66;30.09;?;100%;https://www.ebay.fr/itm/376916386796?_skw=carte+pokemon+Eevee+ex+174+promo&hash=item57c1f7a3ec:g:7cMAAeSwq~ppfPl9
2026-07-18 11:58;Salamèche 168/165;Vinted;Salameche ar 168/165;30.0;5.7;35.7;239.97;=;85.1;303.41;228.27;?;100%;https://www.vinted.fr/items/9425281669-salameche-ar-168165
2026-07-18 11:58;Pikachu 173/165;Vinted;Pikachu ar 173/165;32.0;5.8;37.8;109.99;=;65.6;139.07;83.19;?;100%;https://www.vinted.fr/items/9425609103-pikachu-ar-173165
2026-07-18 13:57;Evoli ex 174 promo;Vinted;Évoli EX 174 Promo | FR;24.99;5.45;30.44;47.98;=;36.6;60.66;22.34;?;100%;https://www.vinted.fr/items/9426817879-evoli-ex-174-promo-fr
2026-07-18 16:36;Mew ex 193/165;Vinted;Carte Pokémon Mew ex full art 151 193/165;34.0;5.9;39.9;69.98;=;43.0;88.48;37.08;?;100%;https://www.vinted.fr/items/9427588809-carte-pokemon-mew-ex-full-art-151-193165
2026-07-18 16:36;Alakazam ex 188/165;Vinted;Pokemon alakazam ex 188/165;15.0;4.95;19.95;32.99;=;39.5;41.71;16.34;?;100%;https://www.vinted.fr/items/9427912119-pokemon-alakazam-ex-188165
2026-07-18 20:40;Mew ex 205/165;Vinted;mew ex 205/165;14.99;4.95;19.94;46.5;=;57.1;58.79;31.21;?;100%;https://www.vinted.fr/items/9430384235-mew-ex-205165
2026-07-19 12:56;Mew ex 205/165;Vinted;Carte Pokémon : Mew-ex (205/165);25.0;5.45;30.45;46.5;=;34.5;58.79;20.7;?;100%;https://www.vinted.fr/items/9434238734-carte-pokemon-mew-ex-205165
2026-07-19 16:38;Bulbizarre 166/165;Vinted;Bulbizarre AR 166/165;30.0;5.7;35.7;119.95;=;70.2;151.66;96.25;?;100%;https://www.vinted.fr/items/9436765168-bulbizarre-ar-166165
2026-07-19 16:38;Plumeline ex 024;Vinted;Plumeline ex 024;25.0;5.45;30.45;44.9;=;32.2;56.77;18.94;?;100%;https://www.vinted.fr/items/9436681590-plumeline-ex-024
2026-07-19 20:42;Pikachu 173/165;Vinted;Carte pikachu 173/165 !!;20.0;5.2;25.2;115.0;=;78.1;145.4;101.3;?;100%;https://www.vinted.fr/items/9439842163-carte-pikachu-173165
2026-07-19 20:42;Mew ex 205/165;Vinted;Mew EX ( 205/165 );20.0;5.2;25.2;45.0;=;44.0;56.9;24.3;?;100%;https://www.vinted.fr/items/9439993429-mew-ex-205165
2026-07-20 06:58;Pikachu 173/165;eBay (JP);Carte Pokemon 151 Pikachu Ar 173/165;81.72;0.0;81.72;115.0;=;28.9;145.4;44.78;?;100%;https://www.ebay.fr/itm/407080101012?_skw=carte+pokemon+Pikachu+173%2F165&hash=item5ec7dd6494:g:rRsAAeSwQw5qWjkd
2026-07-20 12:50;Pikachu 173/165;Vinted;Pikachu ar 173/165;32.0;5.8;37.8;115.0;=;67.1;145.4;88.7;?;100%;https://www.vinted.fr/items/9443419874-pikachu-ar-173165
2026-07-20 18:57;Mew ex 193/165;Vinted;Mew ex 193/165;35.0;5.95;40.95;69.98;=;41.5;88.48;36.03;?;100%;https://www.vinted.fr/items/9433272213-mew-ex-193165
2026-07-20 23:45;Alakazam ex 188/165;Vinted;Pokémon Alakazam EX 188/165 ITA;13.0;4.85;17.85;32.99;=;45.9;41.71;18.44;?;100%;https://www.vinted.fr/items/9449759646-pokemon-alakazam-ex-188165-ita
2026-07-21 01:43;Mew ex 205/165;Vinted;Mew ex gold (205/165 - 151);15.5;4.97;20.47;45.0;=;54.5;56.9;29.03;?;100%;https://www.vinted.fr/items/9450254632-mew-ex-gold-205165-151
2026-07-21 06:35;Mewtwo ex Team Rocket 281/217;Vinted;Mewtwo-ex del Team Rocket – 281/217;1.0;4.25;5.25;580.0;=;99.1;733.33;632.75;?;100%;https://www.vinted.fr/items/9366489633-mewtwo-ex-del-team-rocket-281217
2026-07-21 15:00;Mew ex 205/165;Vinted;Mew EX 205/165;16.0;5.0;21.0;45.0;=;53.3;56.9;28.5;?;100%;https://www.vinted.fr/items/9453350650-mew-ex-205165
2026-07-21 15:00;Alakazam ex 188/165;Vinted;Alakazam ex 188/165;10.0;4.7;14.7;32.5;=;54.8;41.09;21.05;?;100%;https://www.vinted.fr/items/9453439364-alakazam-ex-188165
2026-07-21 20:30;Evoli ex 174 promo;Vinted;Évoli ex (SVP 174);25.0;5.45;30.45;48.98;=;37.8;61.93;23.43;?;100%;https://www.vinted.fr/items/9446864197-evoli-ex-svp-174
2026-07-21 20:55;Charmander 168/165 sv2a;Vinted;Carte Pokémon Japonaise Charmander AR 168/165 – SV2A 151 – JP – 2023;32.95;5.85;38.8;58.09;↗️;33.2;73.45;25.1;?;100%;https://www.vinted.fr/items/9438294878-carte-pokemon-japonaise-charmander-ar-168165-sv2a-151-jp-2023
2026-07-22 13:23;Mew ex 205/165;Vinted;Mew Ex Gold - 205/165;20.0;5.2;25.2;45.0;=;44.0;56.9;24.3;?;100%;https://www.vinted.fr/items/9461175049-mew-ex-gold-205165
2026-07-22 13:23;Evoli ex 174 promo;Vinted;Evoli Ex 174 SVP;28.0;5.6;33.6;49.45;=;32.1;62.52;20.8;?;100%;https://www.vinted.fr/items/9460529210-evoli-ex-174-svp
2026-07-22 14:59;Bulbizarre 166/165;Vinted;Pokémon Bulbizarre 166/165 AR en Koreen;19.0;5.15;24.15;100.0;=;75.8;126.44;85.85;?;100%;https://www.vinted.fr/items/9462159737-pokemon-bulbizarre-166165-ar-en-koreen
2026-07-22 17:04;Méga-Amphinobi ex 116/086;Vinted;Mega Amphinobi EX 116/086;5.0;4.45;9.45;299.99;=;96.8;379.3;320.54;?;100%;https://www.vinted.fr/items/9462217113-mega-amphinobi-ex-116086
2026-07-22 17:04;Mew ex 205/165;Vinted;Mew ex 205/165 promo steel;25.0;5.45;30.45;45.0;=;32.3;56.9;19.05;?;100%;https://www.vinted.fr/items/9462203512-mew-ex-205165-promo-steel
2026-07-22 18:29;Mew ex 205/165;Vinted;Mew ex 205/165 – Pokémon 151 (Hyper Rare Gold);25.0;5.45;30.45;45.0;=;32.3;56.9;19.05;?;100%;https://www.vinted.fr/items/9464133447-mew-ex-205165-pokemon-151-hyper-rare-gold
2026-07-22 19:53;Pikachu 173/165;Vinted;Pikachu 173/165 AR – Pokémon Card 151 SV2a – Near Mint;35.0;5.95;40.95;125.0;=;67.2;158.05;96.55;?;100%;https://www.vinted.fr/items/9415573401-pikachu-173165-ar-pokemon-card-151-sv2a-near-mint
2026-07-22 21:08;Méga-Amphinobi ex 116/086;Vinted;Mega Amphinobi EX 116/086;5.0;4.45;9.45;299.99;=;96.8;379.3;320.54;?;100%;https://www.vinted.fr/items/9465833328-mega-amphinobi-ex-116086
2026-07-22 21:08;Pikachu 173/165 sv2a;Vinted;Pikachu AR 173/165 SV2a – Pokémon 151 Coréen – Carte Pokémon Corée – Near Mint;35.0;5.95;40.95;66.34;=;38.3;83.88;32.02;?;100%;https://www.vinted.fr/items/9195364128-pikachu-ar-173165-sv2a-pokemon-151-coreen-carte-pokemon-coree-near-mint
2026-07-22 21:08;Mew ex 205/165;Vinted;Mew ex• SV: 151 • HR • 205/165;25.0;5.45;30.45;45.0;=;32.3;56.9;19.05;?;100%;https://www.vinted.fr/items/9465505527-mew-ex-sv-151-hr-205165
2026-07-22 22:25;Méga-Amphinobi ex 116/086;Vinted;Mega Amphinobi EX 116/086;5.0;4.45;9.45;299.99;=;96.8;379.3;320.54;?;100%;https://www.vinted.fr/items/9465977479-mega-amphinobi-ex-116086
2026-07-22 22:25;Mew ex 193/165;Vinted;Mew ex 193/165;35.0;5.95;40.95;69.9;=;41.4;88.38;35.94;?;100%;https://www.vinted.fr/items/9466078435-mew-ex-193165
2026-07-22 22:25;Mew ex 205/165;Vinted;Mew ex 205/165;16.0;5.0;21.0;45.0;=;53.3;56.9;28.5;?;100%;https://www.vinted.fr/items/9466398631-mew-ex-205165
2026-07-22 23:39;Mew ex 205/165;Vinted;Mew ex 205/165;16.0;5.0;21.0;45.0;=;53.3;56.9;28.5;?;100%;https://www.vinted.fr/items/9466715407-mew-ex-205165
2026-07-23 03:16;Evoli ex 174 promo;Vinted;Carte Pokémon Evoli EX 174 Promo en Français;28.0;5.6;33.6;49.45;=;32.1;62.52;20.8;?;100%;https://www.vinted.fr/items/9467315362-carte-pokemon-evoli-ex-174-promo-en-francais
2026-07-23 23:15;Mew ex 205/165;Vinted;Mew ex 205/165 Gold Secret Rare - 151 - Pokémon (défauts visibles);25.0;5.45;30.45;45.0;=;32.3;56.9;19.05;?;100%;https://www.vinted.fr/items/9475047056-mew-ex-205165-gold-secret-rare-151-pokemon-defauts-visibles
2026-07-24 12:53;Méga-Lucario ex 188/132;Vinted;Mega Lucario ex Gold 188/132;1.0;4.25;5.25;365.0;=;98.6;461.49;396.25;?;100%;https://www.vinted.fr/items/9477217694-mega-lucario-ex-gold-188132
2026-07-24 15:54;Mew ex 205/165;Vinted;Mew ex 205/165 Gold Hyper Rare;22.0;5.3;27.3;45.0;=;39.3;56.9;22.2;?;100%;https://www.vinted.fr/items/9478445388-mew-ex-205165-gold-hyper-rare
2026-07-24 15:54;Evoli ex 174 promo;Vinted;Evoli ex 174 promo;29.0;5.65;34.65;49.9;=;30.6;63.09;20.24;?;100%;https://www.vinted.fr/items/9471165926-evoli-ex-174-promo
2026-07-24 17:57;Mew ex 205/165;Vinted;Mew ex 205/165;23.0;5.35;28.35;40.96;↘️;30.8;51.79;16.71;?;100%;https://www.vinted.fr/items/9480351321-mew-ex-205165
2026-07-24 20:59;Pikachu 173/165;Vinted;Carte pokémon pikachu 173/165;35.0;5.95;40.95;114.42;=;64.2;144.67;84.91;?;100%;https://www.vinted.fr/items/9481577177-carte-pokemon-pikachu-173165
2026-07-25 13:45;Mew ex 193/165;Vinted;Mew ex full  (193/165);35.0;5.95;40.95;59.36;=;31.0;75.05;24.35;?;100%;https://www.vinted.fr/items/9485791399-mew-ex-full-193165
2026-07-25 14:48;Mew ex 205/165;Vinted;Carte Pokémon Mew ex 205/165 gold;24.0;5.4;29.4;39.98;=;26.5;50.55;14.58;?;100%;https://www.vinted.fr/items/9486363586-carte-pokemon-mew-ex-205165-gold
2026-07-26 16:10;Bulbizarre 166/165;Vinted;Bulbizarre AR 166/165;25.0;5.45;30.45;109.58;=;72.2;138.55;90.09;?;100%;https://www.vinted.fr/items/9494758827-bulbizarre-ar-166165
2026-07-26 18:32;Pikachu 173/165;Vinted;Pikachu AR sv2a 173/165;35.0;5.95;40.95;114.42;=;64.2;144.67;84.91;?;100%;https://www.vinted.fr/items/9497163101-pikachu-ar-sv2a-173165
2026-07-28 16:55;Méga-Dracolosse ex 290/217;eBay;Carte Pokémon Méga-Dracolosse EX Alt ASC 290/217 ME2.5🇫🇷;300.0;0.0;300.0;636.8;↗️;52.9;805.15;400.48;?;100%;https://www.ebay.fr/itm/227332802204?_skw=carte+pokemon+M%C3%A9ga-Dracolosse+ex+290%2F217&hash=item34ee17469c:g:N~4AAeSwM~Rp-51m
2026-07-28 16:55;Méga-Dracolosse ex 290/217;eBay;Carte Pokémon - Méga-Dracolosse EX - 290/217 - Héros Ascendants Neuve;485.0;0.0;485.0;636.8;↗️;23.8;805.15;215.48;?;100%;https://www.ebay.fr/itm/377334551332?_skw=carte+pokemon+M%C3%A9ga-Dracolosse+ex+290%2F217&hash=item57dae45324:g:eE0AAeSwcGlqUUtZ
2026-07-28 16:55;Méga-Dracaufeu X ex 125/094;eBay;Carte Mega Dracaufeu X Ex 125/094;700.0;0.0;700.0;830.0;=;15.7;1049.43;213.0;?;100%;https://www.ebay.fr/itm/147124407128?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+X+ex+125%2F094&hash=item22414c4b58:g:z8AAAeSwfPNpe14N
2026-07-28 16:55;Salamèche 168/165;eBay;Carte Pokémon Salamèche A.R 168/165 - EV 3.5 151 FR;50.0;3.47;53.47;190.99;=;72.0;241.48;156.62;?;100%;https://www.ebay.fr/itm/377373869379?_skw=carte+pokemon+Salam%C3%A8che+168%2F165&hash=item57dd3c4543:g:NW0AAeSw3QtqZ4Mr
2026-07-28 16:55;Méga-Dracaufeu Y ex 294/217;eBay;Carte Pokémon Méga-Dracaufeu Y Ex  Gold 294/217 ME 2.5 Héros Transcendants FR  ;315.0;2.78;317.78;397.0;=;20.0;501.95;118.92;?;100%;https://www.ebay.fr/itm/236965857568?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+Y+ex+294%2F217&hash=item372c440920:g:Z5YAAeSwplVqOnAL
2026-07-28 16:55;Dracaufeu ex 199/165;eBay; Carte Pokémon FR DRACAUFEU EX Alternative 199/165 151 EV3.5 FR ;310.0;2.78;312.78;389.0;=;19.6;491.84;115.12;?;100%;https://www.ebay.fr/itm/227446643333?_skw=carte+pokemon+Dracaufeu+ex+199%2F165&hash=item34f4e05a85:g:dkMAAeSwv99qZDen
2026-07-28 16:55;Evoli 188/167;eBay;carte pokemon evoli 188/167;58.89;0.0;58.89;127.78;=;53.9;161.56;81.67;?;100%;https://www.ebay.fr/itm/305872618892?_skw=carte+pokemon+Evoli+188%2F167&hash=item47376dc58c:g:bRUAAOSwOGJnIoR6
2026-07-28 16:55;Salamèche 168/165;eBay;Carte Pokémon Française - Salamèche A.R 168/165 - EV 3.5 151;134.99;4.99;139.98;190.99;=;26.7;241.48;70.11;?;100%;https://www.ebay.fr/itm/188676192503?_skw=carte+pokemon+Salam%C3%A8che+168%2F165&hash=item2bedfa38f7:g:lNQAAeSwgf5qT06c
2026-07-28 16:55;Méga-Lucario ex 179/132;eBay;Méga-Lucario ex 179/132 - Carte Pokemon Alternative - MEG FR NM / Neuve;200.0;0.0;200.0;239.98;=;16.7;303.42;63.98;?;100%;https://www.ebay.fr/itm/397225565663?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=item5c7c7d1ddf:g:7~AAAeSwd0tpCVRq
2026-07-28 16:55;Evoli 188/167;eBay;Carte Pokemon EVOLI AR 188/167 Mascarade Crépusculaire Ev6 TWM Fr Neuve ;80.0;0.0;80.0;127.78;=;37.4;161.56;60.56;?;100%;https://www.ebay.fr/itm/356711713206?_skw=carte+pokemon+Evoli+188%2F167&hash=item530dacc9b6:g:9tcAAeSwc2Vn5F3S
2026-07-28 16:55;Carapuce 170/165;eBay;🇫🇷 Carte Pokémon  Carapuce 170/165 EV3.5  Série 151 EV03.5 Écarlate Violet NM;40.0;0.0;40.0;88.18;=;54.6;111.49;57.0;?;100%;https://www.ebay.fr/itm/358826228098?_skw=carte+pokemon+Carapuce+170%2F165&hash=item538bb5b982:g:Z3IAAeSwOzFqX58Y
2026-07-28 16:55;Mega Dragonite ex 246/193;eBay (JP);Carte Pokemon MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a Japonaise 2025;208.72;0.0;208.72;238.95;=;12.7;302.12;54.13;?;100%;https://www.ebay.fr/itm/158115461751?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item24d06a7a77:g:MwsAAeSw-ABqZvq5
2026-07-28 16:55;Evoli 188/167;eBay;carte pokemon evoli 188/167;100.0;2.0;102.0;127.78;=;20.2;161.56;38.56;?;100%;https://www.ebay.fr/itm/204931144414?_skw=carte+pokemon+Evoli+188%2F167&hash=item2fb6d91ade:g:78wAAOSwbwhmtb0m
2026-07-28 16:55;Florizarre ex 198/165;eBay;Carte Pokémon Florizarre EX 198/165 EV3.5 MEW 151 Fr Alternative;140.0;3.0;143.0;161.91;=;11.7;204.71;35.1;?;100%;https://www.ebay.fr/itm/358678497574?_skw=carte+pokemon+Florizarre+ex+198%2F165&hash=item5382e78926:g:UUUAAeSwwQVqLTcm
2026-07-28 16:55;Mega Dracaufeu X ex 023;eBay;Carte Pokémon Mega Dracaufeu X Ex MEP 023 promo UPC Méga Evolution;42.0;2.78;44.78;55.16;=;18.8;69.74;15.9;?;100%;https://www.ebay.fr/itm/358834400117?_skw=carte+pokemon+Mega+Dracaufeu+X+ex+023&hash=item538c326b75:g:onAAAeSwU7hqYjdC
2026-07-28 16:55;Mega Dracaufeu X ex 023;eBay;Carte Pokémon - Méga-Dracaufeu X EX 023 PROMO MEP - FR NEUVE UPC;45.1;0.0;45.1;55.16;=;18.2;69.74;15.58;?;100%;https://www.ebay.fr/itm/137067890884?_skw=carte+pokemon+Mega+Dracaufeu+X+ex+023&hash=item1fe9e208c4:g:5LIAAeSwfZ5pnbco
2026-07-28 18:36;Méga-Dracaufeu X ex 125/094;eBay;CARTE POKÉMON MEGA DRACAUFEU X EX 125/094 ME02 FLAMMES FANTASMAGORIQUES NEUVE FR;800.0;0.0;800.0;1069.8;↗️;25.2;1352.62;376.78;?;100%;https://www.ebay.fr/itm/376751276970?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+X+ex+125%2F094&hash=item57b82043aa:g:2pYAAeSwuEVpMMJy
2026-07-28 18:36;Méga-Gardevoir ex 178/132;eBay;Carte Pokémon Méga-Gardevoir ex 178/132 - ME01 NEUVE FR;220.0;5.0;225.0;269.0;↗️;16.4;340.11;70.9;?;100%;https://www.ebay.fr/itm/206072156464?_skw=carte+pokemon+M%C3%A9ga-Gardevoir+ex+178%2F132&hash=item2ffadb9130:g:aoEAAeSwTnppkd7K
2026-07-28 18:36;Méga-Gardevoir ex 178/132;eBay;Mega-Gardevoir EX  178/132 - Carte Pokemon Alt - MEG FR - NM / Neuve;230.0;8.0;238.0;269.0;↗️;11.5;340.11;57.9;?;100%;https://www.ebay.fr/itm/298421452312?_skw=carte+pokemon+M%C3%A9ga-Gardevoir+ex+178%2F132&hash=item457b4dfe18:g:S-EAAeSwqBdqDdkY
2026-07-28 18:36;Méga-Gardevoir ex 178/132;eBay;Mega-Gardevoir EX  178/132 - Carte Pokemon Alt - MEG FR - NM / Neuve;235.0;4.0;239.0;269.0;↗️;11.2;340.11;56.9;?;100%;https://www.ebay.fr/itm/318585621951?_skw=carte+pokemon+M%C3%A9ga-Gardevoir+ex+178%2F132&hash=item4a2d2ecdbf:g:SsIAAeSwusNqV1jm
2026-07-28 18:36;Mega Dracaufeu X ex 023;eBay;Carte Pokémon Mega Dracaufeu X Ex MEP 023 promo UPC Méga Evolution;49.9;2.78;52.68;60.12;↗️;12.4;76.01;13.45;?;100%;https://www.ebay.fr/itm/287478948073?_skw=carte+pokemon+Mega+Dracaufeu+X+ex+023&hash=item42ef14a0e9:g:PlYAAeSwww5qYYSl
2026-07-28 20:08;Pikachu 173/165;eBay;Carte Pokémon Pikachu 173/165 EV3.5 151 Mew FR état NM;65.9;2.99;68.89;78.0;=;11.7;98.62;16.91;?;100%;https://www.ebay.fr/itm/286126019170?_skw=carte+pokemon+Pikachu+173%2F165&hash=item429e709262:g:weYAAOSwyQhnHOVf
2026-07-29 11:33;Evoli ex 174 promo;eBay;Carte Pokémon Evoli Ex 174 Promo EV8.5 Spc Evolutions Prismatiques;29.0;3.47;32.47;38.76;↘️;16.2;49.01;10.17;?;100%;https://www.ebay.fr/itm/398226758321?_skw=carte+pokemon+Evoli+ex+174+promo&hash=item5cb82a1ab1:g:ITYAAeSwVDJqacYE
2026-07-29 15:27;Méga-Amphinobi ex 116/086;eBay;CARTE POKEMON MEGA-AMPHINOBI EX 116/086 ME04 Chaos Ascendant FR ALT NM gradable;220.0;3.47;223.47;268.0;=;16.6;338.85;71.33;?;100%;https://www.ebay.fr/itm/377340021375?_skw=carte+pokemon+M%C3%A9ga-Amphinobi+ex+116%2F086&hash=item57db37ca7f:g:1JUAAeSwMttqVQX~
2026-07-29 21:45;Carapuce 170/165;eBay;Carte Pokémon Carapuce AR 170/165 EV3.5 Ecarlate Et Violet 151 FR Neuf ;85.0;2.78;87.78;102.18;=;14.1;129.19;24.62;?;100%;https://www.ebay.fr/itm/407106721419?_skw=carte+pokemon+Carapuce+170%2F165&hash=item5ec973968b:g:hQIAAeSwdqlqalLw
2026-07-30 03:07;Mega Dragonite ex 246/193;eBay (JP);MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a Carte Pokemon Japonaise 2025 NM;206.56;0.0;206.56;238.95;↘️;13.6;302.12;56.29;?;100%;https://www.ebay.fr/itm/358860129210?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item538dbb03ba:g:xRoAAeSwDF1qaqGa
2026-07-30 20:22;Méga-Dracaufeu Y ex 294/217;eBay;Carte Pokémon Méga-Dracaufeu Y EX Gold 294/217 ME 2.5 Héros Transcendants FRA;330.0;10.54;340.54;393.0;↘️;13.3;496.9;91.76;?;100%;https://www.ebay.fr/itm/128002326496?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+Y+ex+294%2F217&hash=item1dcd887fe0:g:1BAAAeSwo4NqZmkS
2026-07-30 23:22;Dracaufeu ex 199/165;eBay;Carte Pokémon - Dracaufeu ex 199/165 - 151 - Illustration rare;350.0;2.78;352.78;416.99;↗️;15.4;527.23;105.91;?;100%;https://www.ebay.fr/itm/206382103643?_skw=carte+pokemon+Dracaufeu+ex+199%2F165&hash=item300d54fc5b:g:qWUAAeSwNYtqQuC8
2026-07-31 06:45;Méga-Dracaufeu X ex 125/094;eBay;Carte Pokémon FR Méga-Dracaufeu X ex 125/094 PFL Full Art SAR /Mint;900.0;0.0;900.0;1039.8;↘️;13.4;1314.69;243.78;?;100%;https://www.ebay.fr/itm/398233308547?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+X+ex+125%2F094&hash=item5cb88e0d83:g:xV4AAeSwfCxqbAzh
2026-07-31 21:55;Dracaufeu ex 199/165;eBay;Carte Pokémon Dracaufeu-ex 199/165 Alternative 151;350.0;8.99;358.99;416.99;=;13.9;527.23;99.7;?;100%;https://www.ebay.fr/itm/800300993333?_skw=carte+pokemon+Dracaufeu+ex+199%2F165&hash=itemba55a80b35:g:mlMAAeSw2MxqWOVz
2026-07-31 23:03;Méga-Dracaufeu Y ex 294/217;eBay;Carte Pokémon Méga-Dracaufeu Y EX Gold 294/217 ME 2.5 Héros Transcendants FRA;330.0;10.54;340.54;393.0;↘️;13.3;496.9;91.76;?;100%;https://www.ebay.fr/itm/128004155232?_skw=carte+pokemon+M%C3%A9ga-Dracaufeu+Y+ex+294%2F217&hash=item1dcda46760:g:1BAAAeSwo4NqZmkS
